Product_ID,Product_Name,Brand,Category,Sub_Category,Price,Original_Price,Discount_Percentage,Rating,Review_Count,Availability,Seller,Delivery_Days,Product_Popularity,Stock_Status
FLP1573,Maybelline Perfume Lite,Maybelline,Beauty,Fragrances,851.5,1310.0,35,3.3,486,In Stock,SmartBuy,5,27.5,Available
FLP1574,Nestle Paneer 94,Nestle,Groceries,Dairy,45.5,70.0,35,4.4,991,In Stock,RetailWorld,10,39.3,Available
FLP1575,Biotique Body Mist Pro,Biotique,Beauty,Fragrances,1896.0,4740.0,60,4.9,1493,In Stock,TechZone,7,45.3,Available
FLP1576,Cello Vacuum Cleaner 30,Cello,Home & Kitchen,Cleaning,6288.0,7860.0,20,4.7,79,Limited Stock,FlashSale,1,100.0,Low Stock
FLP1577,Maybelline Conditioner,Maybelline,Beauty,Haircare,468.0,1560.0,70,2.7,1305,In Stock,BrandHub,5,79.9,Available
FLP1578,W Dress 88,W,Fashion,Women's Clothing,4795.0,6850.0,30,3.0,338,In Stock,DailyDeals,5,68.8,Available
FLP1579,Allen Solly Jacket SE,Allen Solly,Fashion,Men's Clothing,3458.0,5320.0,35,3.4,149,Out of Stock,TechZone,7,39.1,Sold Out
FLP1580,Adidas Belt 76,Adidas,Fashion,Accessories,8866.0,13640.0,35,3.3,307,In Stock,ShopKart,2,100.0,Available
FLP1581,Samsung Plus Lite,Samsung,Electronics,Smartphones,47670.0,79450.0,40,3.6,1956,In Stock,TechZone,3,69.0,Available
FLP1582,Nivia Pads Ultra,Nivia,Sports,Cricket,14488.5,22290.0,35,4.1,339,In Stock,TopBrands,1,76.5,Available
FLP1583,Speedo Bolster,Speedo,Sports,Yoga,18217.5,24290.0,25,5.0,199,In Stock,ValueStore,2,56.6,Available
FLP1584,Cello Juicer 87,Cello,Home & Kitchen,Kitchen Appliances,8802.0,9780.0,10,3.5,501,In Stock,FlashSale,5,46.6,Available
FLP1585,Biotique Soap Pro,Biotique,Beauty,Personal Care,1392.0,3480.0,60,3.3,137,In Stock,BestDeals,2,32.8,Available
FLP1586,Barbie Superhero Figure,Barbie,Toys,Action Figures,2630.0,5260.0,50,4.0,39,Limited Stock,TopBrands,3,100.0,Low Stock
FLP1587,Puma Jacket 41,Puma,Fashion,Men's Clothing,5428.0,13570.0,60,3.4,68,In Stock,ShopKart,7,15.7,Available
FLP1588,Decathlon Bolster SE,Decathlon,Sports,Yoga,9699.5,10210.0,5,3.1,68,Limited Stock,FlashSale,5,41.9,Low Stock
FLP1589,Sony DSLR 77,Sony,Electronics,Cameras,31776.0,79440.0,60,3.1,82,Out of Stock,ShopKart,3,45.6,Sold Out
FLP1590,H&M Kurta,H&M,Fashion,Men's Clothing,9401.0,13430.0,30,4.2,74,In Stock,QuickMart,3,58.6,Available
FLP1591,W Blouse,W,Fashion,Women's Clothing,4547.5,5350.0,15,3.0,512,In Stock,SmartBuy,7,63.7,Available
FLP1592,FabIndia Belt 89,FabIndia,Fashion,Accessories,6275.0,12550.0,50,3.5,100,In Stock,SuperStore,10,49.5,Available
FLP1593,Scholastic Workbook Plus,Scholastic,Books,Educational,306.0,340.0,10,3.6,212,In Stock,RetailWorld,10,59.3,Available
FLP1594,Dabur Butter Pro,Dabur,Groceries,Dairy,495.0,550.0,10,4.5,1135,In Stock,BestDeals,5,100.0,Available
FLP1595,Sony Book Ultra,Sony,Electronics,Laptops,31785.0,42380.0,25,4.2,321,Out of Stock,DailyDeals,3,31.6,Sold Out
FLP1596,Sony Ultra Pro,Sony,Electronics,Smartphones,36255.0,120850.0,70,4.2,550,In Stock,TechZone,5,71.1,Available
FLP1597,Xiaomi Ultra 29,Xiaomi,Electronics,Smartphones,123381.0,137090.0,10,3.8,94,Out of Stock,PrimeSeller,3,33.9,Sold Out
FLP1598,SS Pads,SS,Sports,Cricket,9338.0,13340.0,30,3.9,106,Out of Stock,FlashSale,3,62.7,Sold Out
FLP1599,Zara Sunglasses 62,Zara,Fashion,Accessories,8117.5,9550.0,15,4.6,20,In Stock,BrandHub,2,92.3,Available
FLP1600,Prestige Vase 61,Prestige,Home & Kitchen,Decor,10707.0,35690.0,70,5.0,92,Limited Stock,RetailWorld,1,67.3,Low Stock
FLP1601,Puma Shirt Max,Puma,Fashion,Men's Clothing,13570.0,13570.0,0,5.0,163,Out of Stock,SuperStore,7,57.2,Sold Out
FLP1602,Milton Cushion,Milton,Home & Kitchen,Decor,72780.0,72780.0,0,4.6,97,In Stock,SmartBuy,2,27.0,Available
FLP1603,Bosch Mop 78,Bosch,Home & Kitchen,Cleaning,16785.0,55950.0,70,4.0,46,In Stock,SuperStore,2,45.0,Available
FLP1604,Bloomsbury History Pro,Bloomsbury,Books,Non-Fiction,1192.0,1490.0,20,4.1,64,In Stock,ShopKart,2,88.3,Available
FLP1605,FabIndia Sneakers,FabIndia,Fashion,Footwear,14069.5,14810.0,5,3.7,308,In Stock,TopBrands,3,26.9,Available
FLP1606,W Shorts Ultra,W,Fashion,Men's Clothing,4488.0,5280.0,15,4.6,115,In Stock,BestDeals,7,8.5,Available
FLP1607,Van Heusen Sandals,Van Heusen,Fashion,Footwear,4072.0,10180.0,60,3.1,226,In Stock,QuickMart,3,87.7,Available
FLP1608,Harper Collins Reference Ultra,Harper Collins,Books,Educational,161.0,230.0,30,4.5,350,In Stock,MegaMart,3,50.3,Available
FLP1609,Speedo Pull-up Bar Plus,Speedo,Sports,Fitness,10577.0,15110.0,30,5.0,586,Limited Stock,QuickMart,5,64.3,Low Stock
FLP1610,Philips Pillow,Philips,Home & Kitchen,Bedding,46476.0,77460.0,40,4.1,20,In Stock,ShopKart,3,57.4,Available
FLP1611,Hasbro Scrabble,Hasbro,Toys,Board Games,2464.0,3080.0,20,4.3,803,In Stock,EliteSeller,10,67.9,Available
FLP1612,Vivo Earbuds,Vivo,Electronics,Headphones,9640.0,12050.0,20,4.3,494,Out of Stock,BrandHub,3,56.1,Sold Out
FLP1613,Motorola Compact Plus,Motorola,Electronics,Cameras,32441.5,49910.0,35,4.9,42,In Stock,DailyDeals,5,44.6,Available
FLP1614,Bosch Pillow Lite,Bosch,Home & Kitchen,Bedding,4936.0,12340.0,60,3.3,1034,In Stock,RetailWorld,3,96.9,Available
FLP1615,Dabur Lentils Pro,Dabur,Groceries,Staples,882.0,980.0,10,3.7,1268,Out of Stock,MegaMart,5,39.9,Sold Out
FLP1616,LG Earbuds SE,LG,Electronics,Headphones,88640.0,88640.0,0,4.7,31,Out of Stock,QuickMart,3,58.6,Sold Out
FLP1617,ITC Butter,ITC,Groceries,Dairy,156.0,390.0,60,4.4,162,In Stock,TopBrands,3,42.7,Available
FLP1618,Chhota Bheem Chess 79,Chhota Bheem,Toys,Board Games,2527.0,3610.0,30,4.7,820,In Stock,QuickMart,1,68.7,Available
FLP1619,OnePlus Pro Max,OnePlus,Electronics,Smartphones,34643.0,49490.0,30,3.8,689,Limited Stock,PrimeSeller,2,58.7,Low Stock
FLP1620,Realme Pro,Realme,Electronics,Tablets,56477.5,59450.0,5,4.4,101,In Stock,FlashSale,2,69.7,Available
FLP1621,LG Compact,LG,Electronics,Cameras,41619.5,64030.0,35,4.9,117,Limited Stock,BestDeals,1,70.1,Low Stock
FLP1622,Cosco Jersey,Cosco,Sports,Football,11167.0,17180.0,35,4.8,231,In Stock,MegaMart,10,79.3,Available
FLP1623,MDH Organic Honey Lite,MDH,Groceries,Organic,58.5,90.0,35,4.8,331,In Stock,FlashSale,2,58.3,Available
FLP1624,Chhota Bheem Badminton Set,Chhota Bheem,Toys,Outdoor Toys,5754.5,6770.0,15,3.2,481,In Stock,ValueStore,5,52.8,Available
FLP1625,Bloomsbury Science Lite,Bloomsbury,Books,Non-Fiction,1050.0,1500.0,30,4.1,230,Out of Stock,TopBrands,7,88.0,Sold Out
FLP1626,Zara Slippers,Zara,Fashion,Footwear,1870.0,3400.0,45,3.2,310,In Stock,DailyDeals,7,100.0,Available
FLP1627,Sony ANC Headphones 96,Sony,Electronics,Headphones,69336.0,115560.0,40,5.0,688,In Stock,BrandHub,3,85.0,Available
FLP1628,Zara Handbag,Zara,Fashion,Bags,1794.0,5980.0,70,4.7,18,In Stock,SuperStore,3,11.9,Available
FLP1629,Oppo Slate 14,Oppo,Electronics,Tablets,18023.5,32770.0,45,3.0,145,In Stock,SmartBuy,10,39.3,Available
FLP1630,Oxford Graphic Novel SE,Oxford,Books,Comics,55.0,110.0,50,2.8,624,In Stock,DailyDeals,3,89.5,Available
FLP1631,Scholastic Comic Book,Scholastic,Books,Comics,171.0,190.0,10,3.9,1127,Limited Stock,SuperStore,7,54.6,Low Stock
FLP1632,Arihant Comic Book 65,Arihant,Books,Comics,682.5,1050.0,35,4.6,358,In Stock,TechZone,5,65.3,Available
FLP1633,Westland Reference,Westland,Books,Educational,183.0,610.0,70,5.0,379,In Stock,ValueStore,7,73.6,Available
FLP1634,Motorola Lite 31,Motorola,Electronics,Smartphones,48844.0,122110.0,60,4.1,56,Limited Stock,TechZone,7,95.2,Low Stock
FLP1635,Lakme Moisturizer,Lakme,Beauty,Skincare,735.0,2450.0,70,5.0,296,Limited Stock,PrimeSeller,5,70.4,Low Stock
FLP1636,Nerf Flash Cards,Nerf,Toys,Educational Toys,6070.5,6390.0,5,4.1,380,Out of Stock,SmartBuy,3,37.6,Sold Out
FLP1637,Apple Tab,Apple,Electronics,Tablets,118480.0,118480.0,0,4.6,138,In Stock,MegaMart,3,54.5,Available
FLP1638,Vivo 360 Cam 59,Vivo,Electronics,Cameras,5670.0,18900.0,70,2.7,156,Out of Stock,SmartBuy,3,86.2,Sold Out
FLP1639,Biotique Face Wash Ultra,Biotique,Beauty,Skincare,1645.0,3290.0,50,4.1,236,In Stock,TechZone,2,43.5,Available
FLP1640,WOW Conditioner,WOW,Beauty,Haircare,432.0,720.0,40,3.9,10,Out of Stock,QuickMart,3,85.9,Sold Out
FLP1641,Allen Solly Sunglasses 49,Allen Solly,Fashion,Accessories,4323.0,14410.0,70,3.3,194,In Stock,FlashSale,2,85.6,Available
FLP1642,Allen Solly T-Shirt,Allen Solly,Fashion,Men's Clothing,4460.0,8920.0,50,4.2,118,Out of Stock,BestDeals,3,76.6,Sold Out
FLP1643,Maybelline Hair Serum Lite,Maybelline,Beauty,Haircare,885.0,1770.0,50,2.8,198,In Stock,FlashSale,5,69.7,Available
FLP1644,Adidas Blouse Max,Adidas,Fashion,Women's Clothing,2094.0,6980.0,70,4.6,63,Limited Stock,BestDeals,3,52.5,Low Stock
FLP1645,Oppo Smartwatch Pro,Oppo,Electronics,Smartwatches,85435.0,122050.0,30,4.0,1106,Limited Stock,TechZone,3,77.3,Low Stock
FLP1646,Xiaomi Mirrorless,Xiaomi,Electronics,Cameras,28962.0,96540.0,70,2.7,450,In Stock,PrimeSeller,2,100.0,Available
FLP1647,Mattel Army Set 93,Mattel,Toys,Action Figures,1557.0,1730.0,10,4.7,568,In Stock,SmartBuy,5,28.3,Available
FLP1648,Xiaomi 360 Cam,Xiaomi,Electronics,Cameras,43950.0,58600.0,25,3.0,778,Limited Stock,SmartBuy,10,24.7,Low Stock
FLP1649,ITC Juice,ITC,Groceries,Beverages,324.0,810.0,60,3.2,345,Limited Stock,BrandHub,2,84.2,Low Stock
FLP1650,Milton Chair,Milton,Home & Kitchen,Furniture,10075.0,20150.0,50,4.3,45,Limited Stock,EliteSeller,10,26.0,Low Stock
FLP1651,Bajaj Dustbin Lite,Bajaj,Home & Kitchen,Cleaning,9667.0,13810.0,30,3.9,385,In Stock,PrimeSeller,3,36.2,Available
FLP1652,Bosch Pillow,Bosch,Home & Kitchen,Bedding,20988.0,38160.0,45,2.6,441,In Stock,ValueStore,1,91.3,Available
FLP1653,Vivo Compact Plus,Vivo,Electronics,Cameras,65887.5,87850.0,25,3.9,684,Out of Stock,RetailWorld,2,73.4,Sold Out
FLP1654,Milton Mop,Milton,Home & Kitchen,Cleaning,22347.0,34380.0,35,3.3,282,In Stock,FlashSale,2,72.9,Available
FLP1655,Maybelline Lipstick 25,Maybelline,Beauty,Makeup,924.0,1540.0,40,2.9,68,Out of Stock,RetailWorld,7,62.7,Sold Out
FLP1656,Havells Frame Plus,Havells,Home & Kitchen,Decor,43336.0,54170.0,20,3.5,166,In Stock,SuperStore,2,99.8,Available
FLP1657,Prestige Candle 93,Prestige,Home & Kitchen,Decor,49376.0,61720.0,20,4.4,225,In Stock,DailyDeals,3,33.6,Available
FLP1658,Cello Chair,Cello,Home & Kitchen,Furniture,7436.0,18590.0,60,3.9,519,In Stock,PrimeSeller,5,42.3,Available
FLP1659,Hot Wheels Water Gun Max,Hot Wheels,Toys,Outdoor Toys,1189.5,1830.0,35,4.0,422,In Stock,BrandHub,7,61.1,Available
FLP1660,FabIndia Kurti,FabIndia,Fashion,Women's Clothing,1968.0,6560.0,70,2.9,220,In Stock,QuickMart,2,84.8,Available
FLP1661,Kissan Curd 18,Kissan,Groceries,Dairy,528.0,960.0,45,4.7,2153,In Stock,BestDeals,3,51.5,Available
FLP1662,Usha Wall Art 98,Usha,Home & Kitchen,Decor,38485.0,76970.0,50,4.1,465,In Stock,RetailWorld,3,59.6,Available
FLP1663,Vivo Pro Max 31,Vivo,Electronics,Smartphones,39227.5,46150.0,15,3.7,135,In Stock,ValueStore,3,88.6,Available
FLP1664,OnePlus Lite Max,OnePlus,Electronics,Smartphones,53813.5,82790.0,35,3.9,53,Limited Stock,DailyDeals,2,45.2,Low Stock
FLP1665,Usha Vacuum Cleaner 67,Usha,Home & Kitchen,Cleaning,41338.0,75160.0,45,4.2,82,In Stock,ShopKart,2,95.4,Available
FLP1666,Yonex Lock SE,Yonex,Sports,Cycling,17771.0,27340.0,35,3.0,141,Out of Stock,EliteSeller,2,71.5,Sold Out
FLP1667,Puma Handbag,Puma,Fashion,Bags,5760.0,6400.0,10,4.8,87,In Stock,ValueStore,7,45.9,Available
FLP1668,Oxford Thriller Max,Oxford,Books,Fiction,1206.0,1340.0,10,3.8,103,In Stock,TechZone,7,92.8,Available
FLP1669,Britannia Popcorn Pro,Britannia,Groceries,Snacks,231.0,770.0,70,3.5,167,In Stock,SuperStore,3,84.4,Available
FLP1670,Rupa Guide SE,Rupa,Books,Educational,406.0,580.0,30,4.3,95,In Stock,TopBrands,2,49.2,Available
FLP1671,Bajaj Induction Cooktop Pro,Bajaj,Home & Kitchen,Kitchen Appliances,37485.0,44100.0,15,3.7,1135,In Stock,TechZone,2,44.1,Available
FLP1672,LG Neo Plus,LG,Electronics,Smartphones,101259.0,112510.0,10,5.0,41,In Stock,RetailWorld,2,80.9,Available
FLP1673,Fisher-Price Barbie 59,Fisher-Price,Toys,Dolls,3650.0,3650.0,0,4.6,371,In Stock,TopBrands,5,33.7,Available
FLP1674,Samsung Pro Max,Samsung,Electronics,Smartphones,35100.0,117000.0,70,4.1,264,Limited Stock,PrimeSeller,2,79.5,Low Stock
FLP1675,SS Gloves 75,SS,Sports,Cricket,27331.5,28770.0,5,4.3,2019,In Stock,PrimeSeller,2,28.9,Available
FLP1676,Usha Table 32,Usha,Home & Kitchen,Furniture,10182.0,16970.0,40,3.3,59,In Stock,DailyDeals,2,77.9,Available
FLP1677,Levi's Belt Lite,Levi's,Fashion,Accessories,6688.0,7040.0,5,3.6,253,In Stock,TopBrands,1,51.5,Available
FLP1678,Tata Popcorn,Tata,Groceries,Snacks,654.5,1190.0,45,4.7,1744,In Stock,PrimeSeller,10,100.0,Available
FLP1679,Oppo Sport Band SE,Oppo,Electronics,Smartwatches,73405.0,146810.0,50,3.3,1003,In Stock,BestDeals,3,67.0,Available
FLP1680,Havells Toaster,Havells,Home & Kitchen,Kitchen Appliances,657.0,2190.0,70,4.4,849,Out of Stock,PrimeSeller,5,54.6,Sold Out
FLP1681,Philips Bookshelf 52,Philips,Home & Kitchen,Furniture,15185.0,30370.0,50,5.0,149,In Stock,PrimeSeller,7,75.7,Available
FLP1682,Mamaearth Sunscreen,Mamaearth,Beauty,Skincare,2786.0,3980.0,30,3.6,93,In Stock,MegaMart,5,51.8,Available
FLP1683,Xiaomi Sport Band,Xiaomi,Electronics,Smartwatches,48484.0,121210.0,60,3.7,552,In Stock,BrandHub,2,38.1,Available
FLP1684,Prestige Bed,Prestige,Home & Kitchen,Furniture,45837.0,50930.0,10,4.2,1325,In Stock,ValueStore,3,61.1,Available
FLP1685,Scholastic Productivity,Scholastic,Books,Self Help,943.5,1110.0,15,3.1,406,In Stock,PrimeSeller,3,77.5,Available
FLP1686,W Top 12,W,Fashion,Women's Clothing,4074.0,6790.0,40,3.3,423,In Stock,BrandHub,10,51.5,Available
FLP1687,Motorola Air 81,Motorola,Electronics,Tablets,49734.0,82890.0,40,3.8,164,In Stock,TechZone,3,49.7,Available
FLP1688,Levi's Sunglasses Max,Levi's,Fashion,Accessories,2184.5,2570.0,15,5.0,733,Out of Stock,PrimeSeller,3,66.0,Sold Out
FLP1689,Van Heusen Loafers 42,Van Heusen,Fashion,Footwear,1350.0,1350.0,0,4.3,103,Limited Stock,MegaMart,2,64.5,Low Stock
FLP1690,Penguin Motivation SE,Penguin,Books,Self Help,707.0,1010.0,30,3.9,195,In Stock,QuickMart,5,50.2,Available
FLP1691,Puma Watch 92,Puma,Fashion,Accessories,2222.0,4040.0,45,3.0,277,In Stock,ValueStore,2,51.1,Available
FLP1692,Bloomsbury Sci-Fi Max,Bloomsbury,Books,Fiction,959.0,1370.0,30,4.3,354,In Stock,FlashSale,3,83.2,Available
FLP1693,Harper Collins Romance,Harper Collins,Books,Fiction,297.0,990.0,70,4.3,138,In Stock,QuickMart,2,29.9,Available
FLP1694,Nivia Cricket Ball Plus,Nivia,Sports,Cricket,948.0,2370.0,60,3.3,60,In Stock,QuickMart,3,75.3,Available
FLP1695,LG Pro 43,LG,Electronics,Laptops,92644.5,142530.0,35,3.5,471,In Stock,DailyDeals,5,59.3,Available
FLP1696,Nestle Popcorn,Nestle,Groceries,Snacks,142.5,150.0,5,3.5,170,In Stock,RetailWorld,3,76.2,Available
FLP1697,Motorola Plus 72,Motorola,Electronics,Smartphones,119440.0,119440.0,0,4.6,435,In Stock,ShopKart,3,78.9,Available
FLP1698,Zara Boots,Zara,Fashion,Footwear,12741.5,14990.0,15,4.9,83,In Stock,TopBrands,1,54.3,Available
FLP1699,Mattel Water Gun Ultra,Mattel,Toys,Outdoor Toys,380.0,400.0,5,4.3,328,In Stock,DailyDeals,5,53.1,Available
FLP1700,Hot Wheels Soft Toy 15,Hot Wheels,Toys,Dolls,5350.0,5350.0,0,5.0,380,Out of Stock,DailyDeals,1,60.6,Sold Out
FLP1701,Bosch Dustbin,Bosch,Home & Kitchen,Cleaning,17770.5,32310.0,45,4.1,26,Limited Stock,SuperStore,7,47.2,Low Stock
FLP1702,Levi's Sling Bag Lite,Levi's,Fashion,Bags,6462.0,10770.0,40,4.8,205,Out of Stock,MegaMart,1,40.4,Sold Out
FLP1703,Nestle Rice Max,Nestle,Groceries,Staples,1282.5,1350.0,5,3.0,72,In Stock,RetailWorld,2,67.8,Available
FLP1704,Vivo Pad SE,Vivo,Electronics,Tablets,98693.5,116110.0,15,3.7,32,Limited Stock,TopBrands,5,35.9,Low Stock
FLP1705,Oppo Sport Band SE,Oppo,Electronics,Smartwatches,72286.5,131430.0,45,4.0,2300,In Stock,BrandHub,3,38.0,Available
FLP1706,Havells Bookshelf 24,Havells,Home & Kitchen,Furniture,16880.0,21100.0,20,4.2,194,Out of Stock,QuickMart,7,69.5,Sold Out
FLP1707,Playmobil Water Gun,Playmobil,Toys,Outdoor Toys,4760.0,5950.0,20,4.7,830,Out of Stock,MegaMart,10,74.4,Sold Out
FLP1708,Nivea Soap 73,Nivea,Beauty,Personal Care,620.0,620.0,0,3.1,146,In Stock,QuickMart,7,59.7,Available
FLP1709,Lakme Hair Serum,Lakme,Beauty,Haircare,2424.0,3030.0,20,2.8,572,In Stock,TopBrands,5,64.5,Available
FLP1710,Nike Belt,Nike,Fashion,Accessories,11040.0,14720.0,25,4.5,714,Out of Stock,SmartBuy,7,91.0,Sold Out
FLP1711,Barbie Dinosaur 60,Barbie,Toys,Action Figures,4696.0,5870.0,20,4.9,452,Out of Stock,DailyDeals,10,62.1,Sold Out
FLP1712,Cello Candle,Cello,Home & Kitchen,Decor,18954.0,31590.0,40,3.8,318,Limited Stock,PrimeSeller,5,48.9,Low Stock
FLP1713,Decathlon Lock,Decathlon,Sports,Cycling,10216.0,25540.0,60,3.6,265,In Stock,BestDeals,3,92.5,Available
FLP1714,Decathlon Boots,Decathlon,Sports,Football,6083.0,11060.0,45,4.9,214,Limited Stock,TechZone,3,86.0,Low Stock
FLP1715,Puma Scarf,Puma,Fashion,Accessories,13480.5,14190.0,5,4.9,1326,In Stock,TechZone,10,61.4,Available
FLP1716,Realme DSLR 69,Realme,Electronics,Cameras,94284.0,104760.0,10,3.5,887,In Stock,FlashSale,5,49.1,Available
FLP1717,Biotique Perfume Ultra,Biotique,Beauty,Fragrances,152.0,160.0,5,4.6,1676,In Stock,TopBrands,3,76.5,Available
FLP1718,Van Heusen Shirt SE,Van Heusen,Fashion,Men's Clothing,1924.0,2960.0,35,5.0,66,In Stock,QuickMart,2,65.0,Available
FLP1719,FabIndia Jacket,FabIndia,Fashion,Men's Clothing,5082.0,8470.0,40,4.1,656,In Stock,DailyDeals,5,41.0,Available
FLP1720,Playmobil Robot,Playmobil,Toys,Action Figures,5620.0,5620.0,0,2.7,1393,In Stock,MegaMart,2,52.9,Available
FLP1721,Adidas Shorts 10,Adidas,Fashion,Men's Clothing,8820.0,14700.0,40,3.4,99,In Stock,RetailWorld,10,100.0,Available
FLP1722,Dabur Organic Oil Ultra,Dabur,Groceries,Organic,650.0,1000.0,35,4.4,34,In Stock,BestDeals,7,82.9,Available
FLP1723,Oxford Thriller 85,Oxford,Books,Fiction,135.0,150.0,10,3.5,675,Limited Stock,QuickMart,3,100.0,Low Stock
FLP1724,Harper Collins Workbook Max,Harper Collins,Books,Educational,696.0,870.0,20,2.8,427,In Stock,QuickMart,1,94.3,Available
FLP1725,Morphy Richards Toaster 87,Morphy Richards,Home & Kitchen,Kitchen Appliances,31852.0,79630.0,60,3.2,922,In Stock,BrandHub,3,39.9,Available
FLP1726,Vivo 360 Cam Lite,Vivo,Electronics,Cameras,4818.0,8760.0,45,3.9,75,In Stock,TechZone,5,80.9,Available
FLP1727,H&M Loafers,H&M,Fashion,Footwear,735.0,2450.0,70,3.9,793,In Stock,MegaMart,10,67.8,Available
FLP1728,Pan Macmillan Leadership,Pan Macmillan,Books,Self Help,812.5,1250.0,35,4.4,112,In Stock,QuickMart,2,75.5,Available
FLP1729,Puma Sunglasses,Puma,Fashion,Accessories,2148.0,5370.0,60,3.4,89,In Stock,FlashSale,7,33.3,Available
FLP1730,OnePlus Neckband SE,OnePlus,Electronics,Headphones,90315.0,100350.0,10,3.1,89,In Stock,ValueStore,5,87.5,Available
FLP1731,Westland History,Westland,Books,Non-Fiction,444.0,1480.0,70,3.3,842,Limited Stock,FlashSale,3,68.2,Low Stock
FLP1732,Adidas Heels 46,Adidas,Fashion,Footwear,9148.5,9630.0,5,3.7,547,In Stock,EliteSeller,1,17.2,Available
FLP1733,Nerf Frisbee Pro,Nerf,Toys,Outdoor Toys,6723.0,7470.0,10,3.1,370,Limited Stock,BestDeals,7,68.1,Low Stock
FLP1734,Patanjali Namkeen,Patanjali,Groceries,Snacks,424.0,1060.0,60,2.6,222,In Stock,ShopKart,7,100.0,Available
FLP1735,Inalsa Chair,Inalsa,Home & Kitchen,Furniture,65115.0,72350.0,10,5.0,1048,In Stock,PrimeSeller,10,82.4,Available
FLP1736,ITC Milk 90,ITC,Groceries,Dairy,375.0,1250.0,70,4.3,249,In Stock,BestDeals,2,52.1,Available
FLP1737,Amul Organic Oil,Amul,Groceries,Organic,770.0,1400.0,45,4.0,848,In Stock,PrimeSeller,3,59.4,Available
FLP1738,Hot Wheels Army Set,Hot Wheels,Toys,Action Figures,2812.0,2960.0,5,3.5,289,In Stock,QuickMart,7,70.6,Available
FLP1739,SS Dumbbells 66,SS,Sports,Fitness,10710.0,14280.0,25,3.7,236,In Stock,QuickMart,5,85.1,Available
FLP1740,Vivo Watch Pro Plus,Vivo,Electronics,Smartwatches,2336.0,5840.0,60,4.0,310,In Stock,BestDeals,3,77.3,Available
FLP1741,Britannia Curd SE,Britannia,Groceries,Dairy,390.0,650.0,40,2.8,179,In Stock,BrandHub,5,65.8,Available
FLP1742,Nivia Shin Guards 16,Nivia,Sports,Football,8622.0,28740.0,70,4.3,688,In Stock,ValueStore,5,66.5,Available
FLP1743,Patanjali Namkeen 33,Patanjali,Groceries,Snacks,592.0,740.0,20,2.7,349,In Stock,EliteSeller,2,68.0,Available
FLP1744,Xiaomi Pro,Xiaomi,Electronics,Tablets,71134.0,101620.0,30,4.2,132,Out of Stock,BrandHub,5,94.7,Sold Out
FLP1745,Nivea Hair Serum,Nivea,Beauty,Haircare,483.0,690.0,30,5.0,1149,Limited Stock,ValueStore,3,79.6,Low Stock
FLP1746,Levi's Boots 56,Levi's,Fashion,Footwear,2492.0,3560.0,30,3.1,242,In Stock,SuperStore,2,68.1,Available
FLP1747,Nike Slippers,Nike,Fashion,Footwear,2970.0,2970.0,0,5.0,392,In Stock,FlashSale,3,75.6,Available
FLP1748,Haldiram's Butter SE,Haldiram's,Groceries,Dairy,456.0,480.0,5,3.4,1184,Out of Stock,MegaMart,2,38.5,Sold Out
FLP1749,Dove Shampoo,Dove,Beauty,Haircare,791.0,1130.0,30,4.2,489,In Stock,BestDeals,3,69.9,Available
FLP1750,Harper Collins Thriller,Harper Collins,Books,Fiction,781.0,1420.0,45,3.3,62,Limited Stock,ValueStore,2,91.8,Low Stock
FLP1751,Inalsa Cushion,Inalsa,Home & Kitchen,Decor,58515.0,78020.0,25,2.8,1405,Limited Stock,QuickMart,1,75.1,Low Stock
FLP1752,Dove Hair Mask Ultra,Dove,Beauty,Haircare,176.0,320.0,45,5.0,494,In Stock,TechZone,5,85.0,Available
FLP1753,Vivo Over-ear,Vivo,Electronics,Headphones,60592.0,86560.0,30,3.4,203,In Stock,SmartBuy,2,74.3,Available
FLP1754,MDH Organic Tea,MDH,Groceries,Organic,308.0,770.0,60,3.3,74,In Stock,RetailWorld,5,62.3,Available
FLP1755,Prestige Lamp,Prestige,Home & Kitchen,Decor,41080.0,51350.0,20,4.4,790,Out of Stock,RetailWorld,3,58.0,Sold Out
FLP1756,Biotique Toothbrush Pro,Biotique,Beauty,Personal Care,676.0,1690.0,60,4.3,483,In Stock,BrandHub,7,54.6,Available
FLP1757,Xiaomi Pro SE,Xiaomi,Electronics,Tablets,88736.0,110920.0,20,4.7,381,In Stock,SuperStore,10,100.0,Available
FLP1758,Van Heusen Loafers,Van Heusen,Fashion,Footwear,5460.0,8400.0,35,4.0,1121,In Stock,SuperStore,5,80.6,Available
FLP1759,Scholastic Finance,Scholastic,Books,Self Help,1292.0,1360.0,5,3.1,776,Out of Stock,DailyDeals,2,65.6,Sold Out
FLP1760,Puma Loafers,Puma,Fashion,Footwear,9317.0,13310.0,30,3.7,82,In Stock,SuperStore,3,53.1,Available
FLP1761,Usha Mixer Grinder,Usha,Home & Kitchen,Kitchen Appliances,5901.0,8430.0,30,5.0,186,Out of Stock,FlashSale,3,69.9,Sold Out
FLP1762,Motorola Smartwatch 35,Motorola,Electronics,Smartwatches,6960.0,6960.0,0,4.2,142,Out of Stock,EliteSeller,2,62.5,Sold Out
FLP1763,Philips Bed Sheet,Philips,Home & Kitchen,Bedding,16211.0,24940.0,35,4.0,681,In Stock,MegaMart,3,70.6,Available
FLP1764,FabIndia Handbag Max,FabIndia,Fashion,Bags,2023.0,2380.0,15,4.6,17,In Stock,SmartBuy,5,68.2,Available
